suite,phase,value_bytes,clients,round,variant,run,before_run,after_run,ops_per_second,control_ops_per_second,throughput_ratio,control_after_before_ratio,p99_us_ratio,cpu_us_per_op_ratio
final,write,1024,2560,2,cleaned,final-r2-cleaned-v2-d20-k16-v1024,final-r2-control_before-v2-d20-k16-v1024,final-r2-control_after-v2-d20-k16-v1024,39160897.578456655,38291911.00855278,1.0226937373198683,0.9353006021646667,,1.0027642382475344
final,write,1024,2560,3,cleaned,final-r3-cleaned-v2-d20-k16-v1024,final-r3-control_before-v2-d20-k16-v1024,final-r3-control_after-v2-d20-k16-v1024,34064769.999778315,38125781.897982195,0.8934838396476582,1.0501470439655203,,1.0037696780695793
final,write,4096,2560,1,cleaned,final-r1-cleaned-v2-d20-k16-v4096,final-r1-control_before-v2-d20-k16-v4096,final-r1-control_after-v2-d20-k16-v4096,19489121.433671847,18369073.155488256,1.0609746756792107,0.9325942177107249,,0.946246168602947
final,write,4096,2560,2,cleaned,final-r2-cleaned-v2-d20-k16-v4096,final-r2-control_before-v2-d20-k16-v4096,final-r2-control_after-v2-d20-k16-v4096,19383974.4100241,19368232.0032739,1.0008127952384884,0.9889501385401166,,1.0001571765343147
final,write,4096,2560,3,cleaned,final-r3-cleaned-v2-d20-k16-v4096,final-r3-control_before-v2-d20-k16-v4096,final-r3-control_after-v2-d20-k16-v4096,19616209.605046432,19477487.50691886,1.007122176208728,0.9818801831008284,,0.9866183204332841
final,write,65536,2560,1,cleaned,final-r1-cleaned-v2-d20-k16-v65536,final-r1-control_before-v2-d20-k16-v65536,final-r1-control_after-v2-d20-k16-v65536,581880.7203350815,590185.3203466741,0.9859288265477113,0.939647759682008,,1.0141728900453473
final,write,65536,2560,2,cleaned,final-r2-cleaned-v2-d20-k16-v65536,final-r2-control_before-v2-d20-k16-v65536,final-r2-control_after-v2-d20-k16-v65536,587758.6937091021,593576.6366546944,0.9901984974031637,0.8771654088100624,,1.0003419457822502
final,write,65536,2560,3,cleaned,final-r3-cleaned-v2-d20-k16-v65536,final-r3-control_before-v2-d20-k16-v65536,final-r3-control_after-v2-d20-k16-v65536,530911.9650822507,573890.8556253439,0.9251096438951601,1.0364445235277113,,1.0765617528663987
final,write,4194304,620,1,cleaned,final-r1-cleaned-v2-d20-k16-v4194304,final-r1-control_before-v2-d20-k16-v4194304,final-r1-control_after-v2-d20-k16-v4194304,10106.929074037462,9873.432532601339,1.023648973208166,0.9770686347307921,,0.9874463976360317
final,write,4194304,620,2,cleaned,final-r2-cleaned-v2-d20-k16-v4194304,final-r2-control_before-v2-d20-k16-v4194304,final-r2-control_after-v2-d20-k16-v4194304,10104.86721412941,9984.669306774578,1.012038246201432,1.015308599993064,,0.9896132855639473
final,write,4194304,620,3,cleaned,final-r3-cleaned-v2-d20-k16-v4194304,final-r3-control_before-v2-d20-k16-v4194304,final-r3-control_after-v2-d20-k16-v4194304,10177.06477446383,10101.36341665821,1.0074941722897306,1.0010960486397749,,0.9948501931500475
long_write,read,100,640,1,reuse_encoded_metadata,long-r1-reuse_encoded_metadata-v2-d20-k16-v100,long-r1-control_before-v2-d20-k16-v100,long-r1-control_after-v2-d20-k16-v100,10019629.10769224,10006266.453337401,1.001335428595386,1.0000021267683283,0.9994308429749126,0.9985560304226214
long_write,read,100,640,1,single_reap,long-r1-single_reap-v2-d20-k16-v100,long-r1-control_before-v2-d20-k16-v100,long-r1-control_after-v2-d20-k16-v100,10009007.422499577,10006266.453337401,1.0002739252622301,1.0000021267683283,1.0,0.9997347726097345
long_write,read,100,640,2,reuse_encoded_metadata,long-r2-reuse_encoded_metadata-v2-d20-k16-v100,long-r2-control_before-v2-d20-k16-v100,long-r2-control_after-v2-d20-k16-v100,10011891.063902387,10002400.832769183,1.00094879532343,1.0001439926367226,0.9994313284240187,0.9990756888357801
long_write,read,100,640,2,single_reap,long-r2-single_reap-v2-d20-k16-v100,long-r2-control_before-v2-d20-k16-v100,long-r2-control_after-v2-d20-k16-v100,10008725.139252655,10002400.832769183,1.0006322788487692,1.0001439926367226,0.9994313284240187,0.9994268767320966
long_write,read,100,640,3,reuse_encoded_metadata,long-r3-reuse_encoded_metadata-v2-d20-k16-v100,long-r3-control_before-v2-d20-k16-v100,long-r3-control_after-v2-d20-k16-v100,10018013.816310886,10001898.524765657,1.0016112232597967,0.9977457324830346,0.9985801371879834,0.998266373284076
long_write,read,100,640,3,single_reap,long-r3-single_reap-v2-d20-k16-v100,long-r3-control_before-v2-d20-k16-v100,long-r3-control_after-v2-d20-k16-v100,10010992.240590129,10001898.524765657,1.0009091989687713,0.9977457324830346,0.9985801371879834,0.9989826512521321
long_write,read,1024,640,1,reuse_encoded_metadata,long-r1-reuse_encoded_metadata-v2-d20-k16-v1024,long-r1-control_before-v2-d20-k16-v1024,long-r1-control_after-v2-d20-k16-v1024,9947759.380286897,9939891.59882286,1.000791535942401,0.9999740081578646,0.9994051104728443,0.99910157139705
long_write,read,1024,640,1,single_reap,long-r1-single_reap-v2-d20-k16-v1024,long-r1-control_before-v2-d20-k16-v1024,long-r1-control_after-v2-d20-k16-v1024,9945038.571772208,9939891.59882286,1.0005178097666536,0.9999740081578646,0.9994051104728443,0.9993917562389428
long_write,read,1024,640,2,reuse_encoded_metadata,long-r2-reuse_encoded_metadata-v2-d20-k16-v1024,long-r2-control_before-v2-d20-k16-v1024,long-r2-control_after-v2-d20-k16-v1024,9905151.467682596,9947141.656171545,0.9957786678886897,0.999576924577927,1.005653176515741,1.0043447708301807
long_write,read,1024,640,2,single_reap,long-r2-single_reap-v2-d20-k16-v1024,long-r2-control_before-v2-d20-k16-v1024,long-r2-control_after-v2-d20-k16-v1024,9938497.437301585,9947141.656171545,0.9991309846417441,0.999576924577927,1.0008926440924006,1.0012447049897368
long_write,read,1024,640,3,reuse_encoded_metadata,long-r3-reuse_encoded_metadata-v2-d20-k16-v1024,long-r3-control_before-v2-d20-k16-v1024,long-r3-control_after-v2-d20-k16-v1024,9945111.997651534,9935229.463260632,1.0009946961393743,1.0009382742645554,0.9991079752214579,0.9990394193901474
long_write,read,1024,640,3,single_reap,long-r3-single_reap-v2-d20-k16-v1024,long-r3-control_before-v2-d20-k16-v1024,long-r3-control_after-v2-d20-k16-v1024,9929245.626220861,9935229.463260632,0.9993977152654704,1.0009382742645554,1.0014868258586167,1.000660627188285
long_write,read,4096,640,1,reuse_encoded_metadata,long-r1-reuse_encoded_metadata-v2-d20-k16-v4096,long-r1-control_before-v2-d20-k16-v4096,long-r1-control_after-v2-d20-k16-v4096,8694254.926920714,8680559.339576535,1.0015777309742862,1.0000646689508055,0.99896639992248,0.9984655423712575
long_write,read,4096,640,1,single_reap,long-r1-single_reap-v2-d20-k16-v4096,long-r1-control_before-v2-d20-k16-v4096,long-r1-control_after-v2-d20-k16-v4096,8684576.04138844,8680559.339576535,1.0004627238470214,1.0000646689508055,0.99948319996124,0.999592092223421
long_write,read,4096,640,2,reuse_encoded_metadata,long-r2-reuse_encoded_metadata-v2-d20-k16-v4096,long-r2-control_before-v2-d20-k16-v4096,long-r2-control_after-v2-d20-k16-v4096,8694141.299321175,8684486.670413978,1.0011117097962838,0.9996238155827124,0.9997418337381334,0.9988328102905848
long_write,read,4096,640,2,single_reap,long-r2-single_reap-v2-d20-k16-v4096,long-r2-control_before-v2-d20-k16-v4096,long-r2-control_after-v2-d20-k16-v4096,8685863.082348874,8684486.670413978,1.0001584908800176,0.9996238155827124,0.9997418337381334,0.9997835120312208
long_write,read,4096,640,3,reuse_encoded_metadata,long-r3-reuse_encoded_metadata-v2-d20-k16-v4096,long-r3-control_before-v2-d20-k16-v4096,long-r3-control_after-v2-d20-k16-v4096,8693313.74180001,8675384.846750015,1.0020666397360702,0.9995721373966728,0.9989669338111264,0.9979182632879644
long_write,read,4096,640,3,single_reap,long-r3-single_reap-v2-d20-k16-v4096,long-r3-control_before-v2-d20-k16-v4096,long-r3-control_after-v2-d20-k16-v4096,8679949.652300747,8675384.846750015,1.0005261790262183,0.9995721373966728,1.0005165330944368,0.9993615417212064
long_write,write,100,2560,1,reuse_encoded_metadata,long-r1-reuse_encoded_metadata-v2-d20-k16-v100,long-r1-control_before-v2-d20-k16-v100,long-r1-control_after-v2-d20-k16-v100,88278256.23318338,87282097.42677376,1.0114130942745203,1.006121687009331,,0.9705254728913636
long_write,write,100,2560,1,single_reap,long-r1-single_reap-v2-d20-k16-v100,long-r1-control_before-v2-d20-k16-v100,long-r1-control_after-v2-d20-k16-v100,87808522.43525131,87282097.42677376,1.0060313056628731,1.006121687009331,,0.9953152460590908
long_write,write,100,2560,2,reuse_encoded_metadata,long-r2-reuse_encoded_metadata-v2-d20-k16-v100,long-r2-control_before-v2-d20-k16-v100,long-r2-control_after-v2-d20-k16-v100,90295488.83679302,87284371.1520872,1.0344977874613905,0.9805507883809725,,0.9678902474467086
long_write,write,100,2560,2,single_reap,long-r2-single_reap-v2-d20-k16-v100,long-r2-control_before-v2-d20-k16-v100,long-r2-control_after-v2-d20-k16-v100,86786449.73744217,87284371.1520872,0.9942954115602501,0.9805507883809725,,0.9959575183385362
long_write,write,100,2560,3,reuse_encoded_metadata,long-r3-reuse_encoded_metadata-v2-d20-k16-v100,long-r3-control_before-v2-d20-k16-v100,long-r3-control_after-v2-d20-k16-v100,89974493.65080209,87710219.79928683,1.025815393653063,0.9979005809678492,,0.9683267341467999
long_write,write,100,2560,3,single_reap,long-r3-single_reap-v2-d20-k16-v100,long-r3-control_before-v2-d20-k16-v100,long-r3-control_after-v2-d20-k16-v100,88225275.64232887,87710219.79928683,1.0058722443544286,0.9979005809678492,,0.9973543377111512
long_write,write,1024,2560,1,reuse_encoded_metadata,long-r1-reuse_encoded_metadata-v2-d20-k16-v1024,long-r1-control_before-v2-d20-k16-v1024,long-r1-control_after-v2-d20-k16-v1024,38417078.91105541,37827680.63337163,1.0155811370883736,0.9938936319889138,,0.9848579732106888
long_write,write,1024,2560,1,single_reap,long-r1-single_reap-v2-d20-k16-v1024,long-r1-control_before-v2-d20-k16-v1024,long-r1-control_after-v2-d20-k16-v1024,38198597.34179426,37827680.63337163,1.0098054308964268,0.9938936319889138,,0.9969145315749274
long_write,write,1024,2560,2,reuse_encoded_metadata,long-r2-reuse_encoded_metadata-v2-d20-k16-v1024,long-r2-control_before-v2-d20-k16-v1024,long-r2-control_after-v2-d20-k16-v1024,38152451.46647564,37674313.42810123,1.012691353733278,0.9914005657363487,,0.9927859247847184
long_write,write,1024,2560,2,single_reap,long-r2-single_reap-v2-d20-k16-v1024,long-r2-control_before-v2-d20-k16-v1024,long-r2-control_after-v2-d20-k16-v1024,37785055.713467844,37674313.42810123,1.002939463928864,0.9914005657363487,,1.0004209782063263
long_write,write,1024,2560,3,reuse_encoded_metadata,long-r3-reuse_encoded_metadata-v2-d20-k16-v1024,long-r3-control_before-v2-d20-k16-v1024,long-r3-control_after-v2-d20-k16-v1024,37999142.358824976,37472573.94262576,1.0140521015985036,0.9997998270025265,,0.9857128516309395
long_write,write,1024,2560,3,single_reap,long-r3-single_reap-v2-d20-k16-v1024,long-r3-control_before-v2-d20-k16-v1024,long-r3-control_after-v2-d20-k16-v1024,37877831.916113034,37472573.94262576,1.010814788813487,0.9997998270025265,,0.9950761839248788
long_write,write,4096,2560,1,reuse_encoded_metadata,long-r1-reuse_encoded_metadata-v2-d20-k16-v4096,long-r1-control_before-v2-d20-k16-v4096,long-r1-control_after-v2-d20-k16-v4096,20661281.536338244,19378293.91395887,1.0662074601652725,1.0196697171748899,,0.9480904264823935
long_write,write,4096,2560,1,single_reap,long-r1-single_reap-v2-d20-k16-v4096,long-r1-control_before-v2-d20-k16-v4096,long-r1-control_after-v2-d20-k16-v4096,20088651.53089606,19378293.91395887,1.036657386872716,1.0196697171748899,,0.971540496836194
long_write,write,4096,2560,2,reuse_encoded_metadata,long-r2-reuse_encoded_metadata-v2-d20-k16-v4096,long-r2-control_before-v2-d20-k16-v4096,long-r2-control_after-v2-d20-k16-v4096,19428310.01110016,19388167.205095965,1.0020704796683229,1.0632378432876215,,1.0089227994790912
long_write,write,4096,2560,2,single_reap,long-r2-single_reap-v2-d20-k16-v4096,long-r2-control_before-v2-d20-k16-v4096,long-r2-control_after-v2-d20-k16-v4096,19953176.958769135,19388167.205095965,1.0291419889098472,1.0632378432876215,,0.9862503842092974
long_write,write,4096,2560,3,reuse_encoded_metadata,long-r3-reuse_encoded_metadata-v2-d20-k16-v4096,long-r3-control_before-v2-d20-k16-v4096,long-r3-control_after-v2-d20-k16-v4096,19737053.52728399,19584135.36916303,1.007808267009926,0.9971990885322776,,1.007413457205583
long_write,write,4096,2560,3,single_reap,long-r3-single_reap-v2-d20-k16-v4096,long-r3-control_before-v2-d20-k16-v4096,long-r3-control_after-v2-d20-k16-v4096,20220763.168285895,19584135.36916303,1.0325073222341639,0.9971990885322776,,0.9770160114351283
main,read,100,160,1,kernel_split,ablate-r1-kernel_split-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,2844767.2662007217,2845560.741183129,0.9997211533843141,1.0001740619375024,0.9996453232434463,1.000259798425795
main,read,100,160,1,no_defer_taskrun,ablate-r1-no_defer_taskrun-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,2837052.4276221907,2845560.741183129,0.9970099694454595,1.0001740619375024,1.0017737613034712,1.002970795644714
main,read,100,160,1,no_huge_pages,ablate-r1-no_huge_pages-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,2846330.7863850645,2845560.741183129,1.000270612814828,1.0001740619375024,0.9996453232434463,0.9997187859771274
main,read,100,160,1,no_registered_buffers,ablate-r1-no_registered_buffers-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,2837782.629280259,2845560.741183129,0.9972665802594548,1.0001740619375024,1.0017737613034712,1.0027258209642025
main,read,100,160,1,no_registered_files,ablate-r1-no_registered_files-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,2844248.53578056,2845560.741183129,0.9995388587621492,1.0001740619375024,1.000354802596788,1.0004629252067887
main,read,100,160,1,reuse_encoded_metadata,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,2845209.1566134244,2845560.741183129,0.9998764445388157,1.0001740619375024,1.000354802596788,1.000116038685556
main,read,100,160,1,single_reap,ablate-r1-single_reap-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,2845125.272541698,2845560.741183129,0.9998469656137967,1.0001740619375024,1.000354802596788,1.0001444390936243
main,read,100,640,1,kernel_split,ablate-r1-kernel_split-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,10025679.781653851,10030539.45790955,0.999515511974596,0.998754772551038,1.0005698056428565,1.0004611165228838
main,read,100,640,1,no_defer_taskrun,ablate-r1-no_defer_taskrun-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,9841597.9609248,10030539.45790955,0.9811633763291006,0.998754772551038,1.0085470846428475,1.0191911679795638
main,read,100,640,1,no_huge_pages,ablate-r1-no_huge_pages-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,10026479.310312001,10030539.45790955,0.9995952214121098,0.998754772551038,1.0,1.000402675337404
main,read,100,640,1,no_registered_buffers,ablate-r1-no_registered_buffers-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,9849796.427815178,10030539.45790955,0.9819807268738824,0.998754772551038,1.0096866959285606,1.018334787126387
main,read,100,640,1,no_registered_files,ablate-r1-no_registered_files-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,9990531.510214522,10030539.45790955,0.9960113862406992,0.998754772551038,1.002279222571426,1.0039982439446078
main,read,100,640,1,reuse_encoded_metadata,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,10018051.529799178,10030539.45790955,0.9987550093230005,0.998754772551038,1.001139611285713,1.0012365704960757
main,read,100,640,1,single_reap,ablate-r1-single_reap-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,10020790.682536619,10030539.45790955,0.9990280906212632,0.998754772551038,1.0005698056428565,1.0009542396654671
main,read,100,640,2,kernel_split,ablate-r2-kernel_split-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,10021814.392184356,10024083.539459221,0.9997736304505113,0.9992209541644247,1.0,1.0002254610039851
main,read,100,640,2,no_defer_taskrun,ablate-r2-no_defer_taskrun-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,9841780.837640842,10024083.539459221,0.981813529276691,0.9992209541644247,1.007403254940694,1.0185140505952244
main,read,100,640,2,no_huge_pages,ablate-r2-no_huge_pages-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,10009173.326694118,10024083.539459221,0.9985125610030673,0.9992209541644247,1.0005694811492842,1.001489474056299
main,read,100,640,2,no_registered_buffers,ablate-r2-no_registered_buffers-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,9854975.6748479,10024083.539459221,0.9831298428484123,0.9992209541644247,1.0085422172392622,1.0171387997799228
main,read,100,640,2,no_registered_files,ablate-r2-no_registered_files-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,9989124.193198258,10024083.539459221,0.9965124645935614,0.9992209541644247,1.0017084434478525,1.003453403012803
main,read,100,640,2,reuse_encoded_metadata,ablate-r2-reuse_encoded_metadata-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,10024953.798387038,10024083.539459221,1.0000868168071815,0.9992209541644247,1.0,0.9999013087072007
main,read,100,640,2,single_reap,ablate-r2-single_reap-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,10019286.626698587,10024083.539459221,0.9995214612147084,0.9992209541644247,1.0,1.0004610955576227
main,read,100,640,3,kernel_split,ablate-r3-kernel_split-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,10004964.187032968,10011361.50752942,0.999360993957551,1.0006205192654152,1.0,1.0006420711193758
main,read,100,640,3,no_defer_taskrun,ablate-r3-no_defer_taskrun-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,9844163.529906116,10011361.50752942,0.9832991768904202,1.0006205192654152,1.0068337737914097,1.016990400889832
main,read,100,640,3,no_huge_pages,ablate-r3-no_huge_pages-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,10010899.221479295,10011361.50752942,0.9999538238580459,1.0006205192654152,1.0,1.0000509694520383
main,read,100,640,3,no_registered_buffers,ablate-r3-no_registered_buffers-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,9848841.390249724,10011361.50752942,0.9837664320524768,1.0006205192654152,1.0085422172392622,1.0165103012032235
main,read,100,640,3,no_registered_files,ablate-r3-no_registered_files-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,9990947.885010269,10011361.50752942,0.9979609544112658,1.0006205192654152,1.0011389622985682,1.0020509410112743
main,read,100,640,3,reuse_encoded_metadata,ablate-r3-reuse_encoded_metadata-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,10007500.887389356,10011361.50752942,0.9996143761128633,1.0006205192654152,1.0005694811492842,1.0004007928995036
main,read,100,640,3,single_reap,ablate-r3-single_reap-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,10004887.21462762,10011361.50752942,0.9993533054523172,1.0006205192654152,1.0,1.0006609544722163
main,read,100,2560,1,kernel_split,ablate-r1-kernel_split-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,14157821.658369558,14223017.447207816,0.9954161773983441,0.9977243957787891,0.9989929464375932,1.0045812868676154
main,read,100,2560,1,no_defer_taskrun,ablate-r1-no_defer_taskrun-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,13831729.54953431,14223017.447207816,0.9724891079459147,0.9977243957787891,1.0136025831418176,1.028298292692486
main,read,100,2560,1,no_huge_pages,ablate-r1-no_huge_pages-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,14150617.878726743,14223017.447207816,0.9949096899620772,0.9977243957787891,1.0000005075896088,1.005117343008783
main,read,100,2560,1,no_registered_buffers,ablate-r1-no_registered_buffers-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,13238362.090665022,14223017.447207816,0.9307702911708025,0.9977243957787891,1.0871545472389472,1.0743837134792533
main,read,100,2560,1,no_registered_files,ablate-r1-no_registered_files-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,14038602.944771808,14223017.447207816,0.9870340802772332,0.9977243957787891,1.0136025831418176,1.0131319096123381
main,read,100,2560,1,reuse_encoded_metadata,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,14194706.525030725,14223017.447207816,0.9980094995817748,0.9977243957787891,0.9989929464375932,1.0019990130188536
main,read,100,2560,1,single_reap,ablate-r1-single_reap-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,14138111.100654824,14223017.447207816,0.9940303562961837,0.9977243957787891,1.0000005075896088,1.0059891313383085
main,read,1024,160,1,kernel_split,ablate-r1-kernel_split-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,2777948.274803598,2778326.999449684,0.9998636860793705,1.0001191896375525,0.999621135868386,1.0001424554488398
main,read,1024,160,1,no_defer_taskrun,ablate-r1-no_defer_taskrun-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,2770211.2090950864,2778326.999449684,0.9970788930330358,1.0001191896375525,1.0003790077240464,1.0029390551630746
main,read,1024,160,1,no_huge_pages,ablate-r1-no_huge_pages-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,2777898.999891331,2778326.999449684,0.9998459506176063,1.0001191896375525,1.0003790077240464,1.0001597202880927
main,read,1024,160,1,no_registered_buffers,ablate-r1-no_registered_buffers-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,2770981.3814799204,2778326.999449684,0.9973561002822136,1.0001191896375525,1.0011368795797069,1.002667511118289
main,read,1024,160,1,no_registered_files,ablate-r1-no_registered_files-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,2776299.703021602,2778326.999449684,0.9992703175585582,1.0001191896375525,1.0003790077240464,1.0007366743138788
main,read,1024,160,1,reuse_encoded_metadata,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,2777861.6629542443,2778326.999449684,0.9998325119773405,1.0001191896375525,0.999621135868386,1.0001666519996257
main,read,1024,160,1,single_reap,ablate-r1-single_reap-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,2777145.7669511265,2778326.999449684,0.9995748403629986,1.0001191896375525,1.0003790077240464,1.0004321270925214
main,read,1024,640,1,kernel_split,ablate-r1-kernel_split-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,9958470.684396988,9977221.83710794,0.9981206038096485,1.0008501383282238,1.0008947739984198,1.0018818012346569
main,read,1024,640,1,no_defer_taskrun,ablate-r1-no_defer_taskrun-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,9769289.492931284,9977221.83710794,0.9791592942833746,1.0008501383282238,1.0110350419362384,1.0213061949163262
main,read,1024,640,1,no_huge_pages,ablate-r1-no_huge_pages-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,9965203.28131312,9977221.83710794,0.9987954005643014,1.0008501383282238,1.0002982876491362,1.001205810297692
main,read,1024,640,1,no_registered_buffers,ablate-r1-no_registered_buffers-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,9795163.079742597,9977221.83710794,0.9817525599472774,1.0008501383282238,1.010438555586955,1.018578425632783
main,read,1024,640,1,no_registered_files,ablate-r1-no_registered_files-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,9926523.183199232,9977221.83710794,0.9949185600223757,1.0008501383282238,1.0026842330462702,1.0051122416162053
main,read,1024,640,1,reuse_encoded_metadata,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,9969471.15541794,9977221.83710794,0.9992231623375183,1.0008501383282238,1.0002982876491362,1.0007665410391318
main,read,1024,640,1,single_reap,ablate-r1-single_reap-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,9947750.68585264,9977221.83710794,0.9970461565617706,1.0008501383282238,1.0014912603477033,1.0029709338359545
main,read,1024,640,2,kernel_split,ablate-r2-kernel_split-v2-d20-k16-v1024,ablate-r2-control_before-v2-d20-k16-v1024,ablate-r2-control_after-v2-d20-k16-v1024,9945045.513744177,9962034.272196073,0.9982946496681595,0.9999691524142406,1.00119190621188,1.0017340062219504
main,read,1024,640,2,no_defer_taskrun,ablate-r2-no_defer_taskrun-v2-d20-k16-v1024,ablate-r2-control_before-v2-d20-k16-v1024,ablate-r2-control_after-v2-d20-k16-v1024,9762474.600460855,9962034.272196073,0.9799679798038653,0.9999691524142406,1.0101312028009795,1.0204466541651827
main,read,1024,640,2,no_huge_pages,ablate-r2-no_huge_pages-v2-d20-k16-v1024,ablate-r2-control_before-v2-d20-k16-v1024,ablate-r2-control_after-v2-d20-k16-v1024,9959687.179019487,9962034.272196073,0.9997643961953496,0.9999691524142406,1.0,1.000233528157941
