allocated_segments,disk,payload_bytes,records,seconds,segments
11457,12,24577924322260,28813105,11340.371940524,14307
11488,12,24643785378780,28890315,11370.373828151,14307
11518,12,24709424652180,28967265,11400.37523392,14307
11549,12,24774274889480,29043290,11430.376217864,14307
11579,12,24839146452080,29119340,11460.376430846,14307
11609,12,24904030809860,29195405,11490.378171261,14307
11639,12,24968608083320,29271110,11520.379199186,14307
11669,12,25033206682080,29346840,11550.379884034,14307
11699,12,25097805280840,29422570,11580.380565886,14307
11730,12,25162689638620,29498635,11610.381774649,14307
11760,12,25227527080740,29574645,11640.382618041,14307
11790,12,25291720498800,29649900,11670.382814682,14307
11820,12,25356054663840,29725320,11700.383905465,14307
11850,12,25420243816840,29800570,11730.385780068,14307
11880,12,25484923451740,29876395,11760.386864406,14307
11910,12,25549377038460,29951955,11790.386937414,14307
11940,12,25613809299880,30027490,11820.388458236,14307
11970,12,25677913151680,30102640,11850.388583,14307
12000,12,25742686617900,30178575,11880.38962132,14307
12030,12,25807221240760,30254230,11910.390480811,14307
12060,12,25871900875660,30330055,11940.391209276,14307
12090,12,25936124149140,30405345,11970.392001214,14307
12121,12,26001486193640,30481970,12000.393064636,14307
12151,12,26066609394780,30558315,12030.393540311,14307
12181,12,26132099391080,30635090,12060.394770928,14307
12212,12,26197115965720,30711310,12090.395393589,14307
12242,12,26261893697000,30787250,12120.396640999,14307
12272,12,26326274777700,30862725,12150.397945603,14307
12302,12,26390519376480,30938040,12180.398263111,14307
12332,12,26454533662020,31013085,12210.400080297,14307
12362,12,26518756935500,31088375,12240.401479933,14307
12392,12,26582766955980,31163415,12270.401597074,14307
12421,12,26646866542720,31238560,12300.402468342,14307
12451,12,26711025840300,31313775,12330.403595773,14307
12481,12,26775530607740,31389395,12360.404053828,14307
12512,12,26840542917320,31465610,12390.404153506,14307
12542,12,26906024383500,31542375,12420.40540497,14307
12573,12,26971535705100,31619175,12450.406833902,14307
12603,12,27036970255620,31695885,12480.406899208,14307
12634,12,27101944179660,31772055,12510.40808377,14307
12664,12,27167971573520,31849460,12540.409081868,14307
12695,12,27232966822860,31925655,12570.410607389,14307
12725,12,27297881036060,32001755,12600.412655877,14307
12755,12,27363405152840,32078570,12630.413531588,14307
12786,12,27428212739540,32154545,12660.413675246,14307
12816,12,27493327410560,32230880,12690.414735466,14307
12847,12,27559256708040,32308170,12720.415771001,14307
12877,12,27624405499540,32384545,12750.417685586,14307
12907,12,27689643857300,32461025,12780.419090442,14307
12938,12,27755411082500,32538125,12810.419608566,14307
12968,12,27820116307760,32613980,12840.420688272,14307
12999,12,27885115822160,32690180,12870.422375888,14307
13029,12,27950580228100,32766925,12900.423752125,14307
13060,12,28015929477420,32843535,12930.424841761,14307
13090,12,28081381088180,32920265,12960.425637399,14307
13121,12,28147775277200,32998100,12990.426763908,14307
13152,12,28214369924040,33076170,13020.428437278,14307
13183,12,28280397317900,33153575,13050.43030818,14307
13214,12,28346356470800,33230900,13080.431019346,14307
13245,12,28412780515240,33308770,13110.431706141,14307
13276,12,28479869909040,33387420,13140.432341277,14307
13308,12,28549100362960,33468580,13170.433979562,14307
13341,12,28618646431320,33550110,13200.434154041,14307
13372,12,28686921511800,33630150,13230.43476853,14307
13404,12,28754194303180,33709015,13260.435564155,14307
13436,12,28822912949900,33789575,13290.436968787,14307
13469,12,28893653235060,33872505,13320.438252616,14307
13501,12,28963732435920,33954660,13350.440070734,14307
13533,12,29031453058600,34034050,13380.440947732,14307
13565,12,29099301633080,34113590,13410.441131217,14307
13596,12,29167615099100,34193675,13440.441216316,14307
13628,12,29235182179620,34272885,13470.442490789,14307
13660,12,29303342103480,34352790,13500.444135169,14307
13691,12,29371391135780,34432565,13530.445131262,14307
13723,12,29439674746380,34512615,13560.445888611,14307
13755,12,29507523320860,34592155,13590.446492096,14307
13787,12,29575883702540,34672295,13620.447500576,14307
13819,12,29644572493840,34752820,13650.447774663,14307
13851,12,29713389236940,34833495,13680.447856606,14307
13883,12,29782069498120,34914010,13710.449543754,14307
13915,12,29850886241220,34994685,13740.451064209,14307
13947,12,29919886381900,35075575,13770.452894529,14307
13979,12,29988080426240,35155520,13800.453095833,14307
14011,12,30057379121120,35236760,13830.455021309,14307
14044,12,30126912394300,35318275,13860.456619692,14307
14076,12,30195899739800,35399150,13890.456852853,14307
14107,12,30262989133600,35477800,13920.458580916,14307
14140,12,30334753033160,35561930,13950.460125508,14307
14177,12,30413221607040,35653920,13980.460689412,14307
14239,12,30545297720060,35808755,14010.460843307,14307
14304,12,30686509591600,35974300,14040.461964146,14307
31,13,66266237220,77685,30.001839437,14307
61,13,129457366180,151765,60.002980449,14307
92,13,197340061140,231345,90.004768658,14307
123,13,262441936980,307665,120.006098846,14307
152,13,325952945440,382120,150.008090652,14307
182,13,389225110540,456295,180.009988209,14307
212,13,452876865980,530915,210.011340368,14307
241,13,516110645540,605045,240.013388384,14307
271,13,581246641860,681405,270.015251073,14307
301,13,645614927380,756865,300.016456216,14307
332,13,711416273060,834005,330.017120239,14307
362,13,775511594740,909145,360.017537068,14307
392,13,839683687500,984375,390.018990257,14307
421,13,902934527300,1058525,420.019863427,14307
451,13,967017053800,1133650,450.020942174,14307
482,13,1031982447720,1209810,480.02226218,14307
511,13,1095233287520,1283960,510.023436027,14307
544,13,1165926657020,1366835,540.024881687,14307
575,13,1232401882180,1444765,570.025636697,14307
605,13,1296237035200,1519600,600.026043788,14307
634,13,1359436694280,1593690,630.026905186,14307
664,13,1423160955740,1668395,660.028453478,14307
694,13,1486957723220,1743185,690.0295221,14307
723,13,1550865382260,1818105,720.031155085,14307
753,13,1614069306400,1892200,750.033213635,14307
782,13,1677183664280,1966190,780.035078383,14307
812,13,1740033588440,2039870,810.036722961,14307
842,13,1804308042640,2115220,840.038809379,14307
871,13,1868096280000,2190000,870.040574884,14307
901,13,1931948493260,2264855,900.041542655,14307
931,13,1996999188380,2341115,930.042591522,14307
961,13,2061056124520,2416210,960.044481871,14307
991,13,2125458530520,2491710,990.045024969,14307
1021,13,2188956743800,2566150,1020.045614853,14307
1051,13,2252612764300,2640775,1050.046426316,14307
1080,13,2316204808900,2715325,1080.047581506,14307
1110,13,2380244684800,2790400,1110.047860695,14307
1143,13,2449991210980,2872165,1140.048270984,14307
1173,13,2514385086860,2947655,1170.05002156,14307
1203,13,2579137227780,3023565,1200.051571339,14307
1233,13,2643906428940,3099495,1230.052483487,14307
1262,13,2707259630180,3173765,1260.052887886,14307
1292,13,2770732253100,3248175,1290.054482007,14307
1322,13,2834946996460,3323455,1320.056167782,14307
1352,13,2900228004820,3399985,1350.056473196,14307
1383,13,2964903374660,3475805,1380.056766211,14307
1412,13,3028529539740,3550395,1410.057938426,14307
1442,13,3091882740980,3624665,1440.059482088,14307
1471,13,3155304183180,3699015,1470.060939606,14307
1501,13,3218819456700,3773475,1500.062765833,14307
1531,13,3282914778380,3848615,1530.063309625,14307
1561,13,3348588172260,3925605,1560.065194002,14307
1591,13,3411621494000,3999500,1590.066359112,14307
1621,13,3475721080740,4074645,1620.068332763,14307
1652,13,3543723197380,4154365,1650.068561086,14307
1683,13,3608599025040,4230420,1680.069344451,14307
1712,13,3672694346720,4305560,1710.069572284,14307
1745,13,3743097692140,4388095,1740.070582538,14307
1775,13,3805943351240,4461770,1770.072578902,14307
1804,13,3869479950060,4536255,1800.073849567,14307
1835,13,3934679922280,4612690,1830.075826616,14307
1864,13,3998109894600,4687050,1860.077298231,14307
1894,13,4061957842800,4761900,1890.079048533,14307
1924,13,4125635188600,4836550,1920.079973651,14307
1953,13,4189312534400,4911200,1950.081835676,14307
1983,13,4253301229580,4986215,1980.082493036,14307
2013,13,4316773852500,5060625,2010.083448713,14307
2042,13,4380280595900,5135075,2040.084430594,14307
2073,13,4446986134300,5213275,2070.085108348,14307
2104,13,4511951528220,5289435,2100.08575431,14307
2133,13,4575176777660,5363555,2130.086178447,14307
2163,13,4638640870460,5437955,2160.087373068,14307
2193,13,4703009155980,5513415,2190.088312877,14307
2223,13,4767236694520,5588710,2220.088575026,14307
2252,13,4830338257220,5662685,2250.089525002,14307
2285,13,4901492253200,5746100,2280.090852153,14307
2316,13,4967540972360,5823530,2310.090917538,14307
2346,13,5032314438580,5899465,2340.092132851,14307
2376,13,5095484242240,5973520,2370.092264443,14307
2405,13,5159217033820,6048235,2400.092670472,14307
2435,13,5223538403680,6123640,2430.093131577,14307
2466,13,5289416520440,6200870,2460.093344085,14307
2497,13,5355669962480,6278540,2490.094258658,14307
2527,13,5420784633500,6354875,2520.095634908,14307
2563,13,5497470412300,6444775,2550.096943453,14307
2593,13,5561284240020,6519585,2580.09853209,14307
2625,13,5630480573460,6600705,2610.099233665,14307
2655,13,5695757316760,6677230,2640.099656161,14307
2685,13,5759101987880,6751490,2670.101335446,14307
2716,13,5825973863620,6829885,2700.101567002,14307
2746,13,5889412366060,6904255,2730.102455612,14307
2777,13,5957350506800,6983900,2760.102875531,14307
2807,13,6021560985100,7059175,2790.104484718,14307
2837,13,6085856764600,7134550,2820.104676468,14307
2868,13,6152583628300,7212775,2850.104946148,14307
2899,13,6217207817420,7288535,2880.10596646,14307
2928,13,6280804127080,7363090,2910.107534033,14307
2960,13,6348972581060,7443005,2940.108248705,14307
2991,13,6415818866440,7521370,2970.108738495,14307
3021,13,6480020814620,7596635,3000.110619651,14307
3051,13,6544645003740,7672395,3030.111564299,14307
3081,13,6609115650700,7747975,3060.11376016,14307
3111,13,6672511502540,7822295,3090.115281993,14307
3140,13,6735992655580,7896715,3120.116184939,14307
3170,13,6800642435060,7972505,3150.118135365,14307
3203,13,6870585154000,8054500,3180.119138836,14307
3234,13,6936284138240,8131520,3210.120541052,14307
3264,13,7002217700780,8208815,3240.121864129,14307
3294,13,7065442950220,8282935,3270.122029307,14307
3325,13,7132835163280,8361940,3300.12339414,14307
3355,13,7196350436800,8436400,3330.124420675,14307
3385,13,7259831589840,8510820,3360.124670757,14307
3414,13,7324054863320,8586110,3390.126015929,14307
3445,13,7388896570500,8662125,3420.126382377,14307
3474,13,7452458759680,8736640,3450.127707509,14307
3504,13,7517044563260,8812355,3480.128626104,14307
3534,13,7580436150040,8886670,3510.129593273,14307
3563,13,7643499327200,8960600,3540.13163143,14307
3593,13,7707287564560,9035380,3570.133304494,14307
3623,13,7771259199500,9110375,3600.135262129,14307
3652,13,7834497244120,9184510,3630.13587048,14307
3683,13,7900503312680,9261890,3660.136406558,14307
3713,13,7965511357200,9338100,3690.137591271,14307
3744,13,8030203787280,9413940,3720.13875773,14307
3773,13,8093211518660,9487805,3750.139667156,14307
3803,13,8157340960820,9562985,3780.141608483,14307
3833,13,8222468427020,9639335,3810.142483496,14307
3863,13,8286384616180,9714265,3840.142891175,14307
3893,13,8350326395700,9789225,3870.143012682,14307
3923,13,8414839693260,9864855,3900.144519445,14307
3953,13,8479323135400,9940450,3930.146256051,14307
3983,13,8543746866700,10015975,3960.147739595,14307
4013,13,8608063971500,10091375,3990.149105079,14307
4043,13,8672346955820,10166735,4020.150148172,14307
4072,13,8735580735380,10240865,4050.150838731,14307
4102,13,8798703623380,10314865,4080.152791977,14307
4131,13,8861924607760,10388980,4110.153164455,14307
4161,13,8925392965620,10463385,4140.154150045,14307
4191,13,8988916769260,10537855,4170.155638586,14307
4220,13,9052363801820,10612235,4200.156541358,14307
4251,13,9118199267980,10689415,4230.157791517,14307
4281,13,9182725360720,10765060,4260.159221754,14307
4311,13,9247771790780,10841315,4290.161195078,14307
4348,13,9325860774320,10932860,4320.162556801,14307
4378,13,9390335686340,11008445,4350.163722582,14307
4411,13,9460909634160,11091180,4380.163789086,14307
4440,13,9524292690820,11165485,4410.16567797,14307
4470,13,9588558614900,11240825,4440.166094932,14307
4500,13,9652052563120,11315260,4470.166721643,14307
4530,13,9716971041380,11391365,4500.168154879,14307
4560,13,9780806194400,11466200,4530.169424345,14307
4589,13,9844300142620,11540635,4560.170138245,14307
4620,13,9909269801600,11616800,4590.170647491,14307
4649,13,9973343797980,11691915,4620.170766984,14307
4679,13,10037511625680,11767140,4650.17162318,14307
4713,13,10109271260180,11851265,4680.171755922,14307
4742,13,10172611666240,11925520,4710.1725569,14307
4772,13,10236156795180,12000015,4740.174246902,14307
4801,13,10299292478360,12074030,4770.175874113,14307
4831,13,10362722450680,12148390,4800.176209741,14307
4861,13,10426284639860,12222905,4830.178111089,14307
4890,13,10490264804920,12297910,4860.179959383,14307
4920,13,10553703307360,12372280,4890.181820976,14307
4949,13,10617214315820,12446735,4920.1828809,14307
4979,13,10681139035100,12521675,4950.184688924,14307
5009,13,10744483706220,12595935,4980.18677582,14307
5040,13,10810421533820,12673235,5010.186945933,14307
5070,13,10875182204860,12749155,5040.188551382,14307
5104,13,10948554032040,12835170,5070.190273299,14307
5139,13,11024071184400,12923700,5100.190349366,14307
5170,13,11090563469800,13001650,5130.19230809,14307
5200,13,11154603345700,13076725,5160.193471158,14307
5230,13,11218852209540,13152045,5190.195320884,14307
5260,13,11282704422800,13226900,5220.196170047,14307
5290,13,11346808274600,13302050,5250.196956601,14307
5320,13,11412089282960,13378580,5280.199015564,14307
5351,13,11479123230980,13457165,5310.20095213,14307
5382,13,11545031203160,13534430,5340.201807334,14307
5412,13,11610431633200,13611100,5370.202968385,14307
5445,13,11680651581040,13693420,5400.204195906,14307
5476,13,11746866637540,13771045,5430.206003356,14307
5511,13,11820780127340,13857695,5460.206698413,14307
5543,13,11889818653560,13938630,5490.207904035,14307
5573,13,11954046192100,14013925,5520.209033471,14307
5605,13,12024402621860,14096405,5550.209134097,14307
5638,13,12093543509520,14177460,5580.209310712,14307
5667,13,12156636542100,14251425,5610.211257227,14307
5697,13,12220062249360,14325780,5640.21166412,14307
5727,13,12284417739700,14401225,5670.212709865,14307
5756,13,12347958603580,14475715,5700.213711341,14307
5787,13,12413683178180,14552765,5730.213846716,14307
5817,13,12478350017900,14628575,5760.215524481,14307
5848,13,12544863628600,14706550,5790.217499251,14307
5879,13,12610234203220,14783185,5820.218208433,14307
5909,13,12675054585100,14859175,5850.219059245,14307
5939,13,12739764075420,14935035,5880.219130218,14307
5969,13,12804004409140,15010345,5910.219379047,14307
6000,13,12871162043900,15089075,5940.220656264,14307
6031,13,12936541148640,15165720,5970.22096656,14307
6061,13,13001856277480,15242290,6000.221610987,14307
6091,13,13066570032860,15318155,6030.22275491,14307
6121,13,13130887137660,15393555,6060.223402897,14307
6151,13,13195600893040,15469420,6090.225014132,14307
6181,13,13258544648520,15543210,6120.226974143,14307
6211,13,13324030379760,15619980,6150.228262846,14307
6241,13,13388565002620,15695635,6180.229841473,14307
6271,13,13451858493020,15769835,6210.231480642,14307
6300,13,13515505983400,15844450,6240.232694876,14307
