engine,disks,key_bytes,value_bytes,clients,repeat,ops_per_second,logical_gib_s,physical_gib_s,physical_iops,p50_us,p99_us,p999_us,cpu_cores,cpu_us_per_op,rss_mib,read_amplification,min_disk_iops,max_disk_iops
moat,20,16,4096,640,2,3419155.502478432,13.043043146051147,26.083728873089186,3418837.9332939135,139.647,792.063,1087.487,59.05478435033859,17.271745700811717,11565.31640625,1.9998192585130086,170146.06868724877,171884.321120599
moat,20,16,4096,640,3,3434898.878253132,13.103099358570603,26.203701204405487,3434563.9438545774,140.031,752.127,1070.079,59.06845441801818,17.196562842647147,11573.34765625,1.9998093952684495,170908.7050807676,172649.20694341828
moat,20,16,4096,2560,1,3496090.6675151675,13.33652750974719,26.67026949170107,3495713.3136326205,701.951,1503.231,1605.631,58.652956984695194,16.7767265104662,11867.45703125,1.9997911354517677,174117.9962688702,175415.81703036273
moat,20,16,4096,2560,2,3483009.6658638907,13.286627448516429,26.57050868350697,3482641.425803129,705.535,1508.351,1612.799,58.587647461046586,16.820983310855983,11961.36328125,1.9997933099624767,173457.64534178755,174768.78519371746
moat,20,16,4096,2560,3,3476702.986531281,13.262569376111149,26.522371072765463,3476326.9974878835,714.751,1510.399,1608.703,58.594801013811626,16.853553852833393,11962.3203125,1.9997913164954433,173155.8821917837,174450.82398376823
moat,20,256,65536,160,1,1337377.8531436361,81.62706623191139,86.66663988792813,1336419.9792224136,114.303,205.823,250.239,37.398359839339484,27.963944334378663,10397.6015625,1.0617390026207576,65270.32438919348,68191.1104018514
moat,20,256,65536,160,2,1335303.1298710492,81.50043517279353,86.5323482965805,1334349.1712858118,114.559,206.463,250.879,37.48133507411583,28.069532854113376,10397.6015625,1.0617409356541292,65164.84698716694,68080.09804511265
moat,20,256,65536,160,3,1338859.7182804057,81.71751210207555,86.76309447355797,1337907.3316280225,114.239,205.823,250.111,37.37988666567652,27.919195831573912,10397.6015625,1.0617441995196801,65338.84213231293,68266.7713747154
moat,20,256,65536,640,1,3014315.6445359658,183.97922635107213,195.06612958945078,3007965.6161821755,185.983,589.311,816.127,58.455327463943384,19.39257010788006,10453.046875,1.0602617124675937,146828.94359778325,153548.46587237352
moat,20,256,65536,640,2,3016071.277422678,184.08638167863026,195.17865167514833,3009700.7332194163,186.623,570.367,762.367,58.46585035240149,19.38477077450314,10459.7265625,1.0602557880456493,146902.32366910388,153632.3280631935
moat,20,256,65536,640,3,3015718.263990747,184.06483544865398,195.15391652742167,3009319.3114214367,185.855,594.943,827.391,58.450609262457974,19.381986029792245,10462.79296875,1.0602455164873743,146893.68742265968,153637.6883959499
moat,20,256,65536,2560,1,3091517.0488457186,188.69122612583732,200.02363814282265,3084411.5645477707,780.799,1698.815,1816.575,58.499303165806396,18.92252322776234,10775.91796875,1.0600579701009933,150436.46855830424,156959.53611051897
moat,20,256,65536,2560,2,3103259.8665026263,189.40795083634194,200.7763420442675,3096018.4358148505,772.607,1697.791,1811.455,58.61322250857143,18.887629470305537,10777.30078125,1.060020665224072,151005.93767793078,157498.2958139073
moat,20,256,65536,2560,3,3094351.3137209485,188.86421592535086,200.20239779073674,3087168.0803796994,782.847,1694.719,1816.575,58.5182602266724,18.911317524675102,10793.2734375,1.0600335103705791,150549.81772598767,157067.90026389895
moat,20,4096,262144,160,1,741783.4081515919,181.09946488075974,186.0991197358474,739163.1461217271,195.711,506.111,754.175,28.935908587434064,39.0085680933978,10522.41015625,1.0276072315198699,35054.024941909076,38170.19589664192
moat,20,4096,262144,160,2,740617.706588884,180.81486977267676,185.80784437116446,738006.2356793111,195.711,510.463,759.807,28.68413366488271,38.73001335195627,10522.41015625,1.0276137388742692,34999.146172721186,38122.83870479617
moat,20,4096,262144,160,3,747274.9745702695,182.4401793384447,187.4695871532322,744606.4765863166,195.455,485.375,676.863,29.134021596613277,38.98701627652818,10522.41015625,1.0275674351616233,35313.07668405553,38475.05991423562
moat,20,4096,262144,640,1,1022501.9782122939,249.63427202448582,253.6659256117409,1007530.3091449123,450.815,2523.135,3606.527,36.67587045887434,35.86875257004112,10609.41796875,1.016150240728403,48380.55873414085,51922.66619942136
moat,20,4096,262144,640,2,1022343.4651160022,249.5955725380865,253.63229078193882,1007396.7156778874,450.815,2510.847,3629.055,36.738232012560005,35.9353126088515,10611.25,1.0161730362554262,48344.099919482775,51869.485467223756
moat,20,4096,262144,640,3,1022549.5335392907,249.64588221174088,253.67230724841846,1007555.6562322638,447.999,2525.183,3622.911,36.589527887404394,35.782645913258804,10611.53125,1.016128545766529,48351.66535516797,51901.34617560679
moat,20,4096,262144,2560,1,1078405.0974461187,263.2824944936813,255.48363357398435,1014750.0248427053,2242.559,5775.359,6963.199,38.9018691786577,36.0735212312935,10926.859375,0.9703783537348544,49433.024142029484,52897.76394229835
moat,20,4096,262144,2560,2,1078033.1814368132,263.191694686722,255.37555519313278,1014320.7506143727,2260.991,5750.783,7008.255,38.802304190065726,35.99360841412102,11002.75,0.9703024842676257,49344.25251492588,52911.24273870349
moat,20,4096,262144,2560,3,1078306.0854884232,263.2583216524471,255.50892601639578,1014850.483358213,2252.799,5763.071,7073.791,38.84118661670457,36.020557742759365,11016.37109375,0.9705635301957062,49407.71320311237,52922.300602126554
